"model";"code";"marque";"deleted_at";"created_at";"updated_at";"famille_article_id"
"RESIST CHAUFTE 5W 3.8R";"128099";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 3.9R";"128100";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 330R";"128101";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 33KR";"128102";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 33R";"128103";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 39R";"128104";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 3KR";"128105";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 4.7R";"128106";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 42R";"128107";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 470R";"128108";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 47KR";"128109";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 47R";"128110";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 5.6R";"128001";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 5W 56KR";"128111";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 6.8KR";"128112";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 6.8R";"128113";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 630R";"128114";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 68R";"128115";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 7.8R";"128116";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 8.2R";"128117";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 5W 82R";"128118";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 7W 10R";"128119";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 7W 15R";"128120";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 7W 2.2KR";"128121";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 7W 2.7R";"128122";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 7W 220R";"128123";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 7W 22R";"128124";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 7W 27R";"128125";NULL;NULL;"2023-09-06 12:44:20";"2023-09-06 12:44:20";"128"
"RESIST CHAUFTE 7W 3.3R";"128126";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"128"
"RESIST CHAUFTE 7W 3.9R";"128127";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"128"
"RESIST CHAUFTE 7W 33R";"128002";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 7W 39R";"128003";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 7W 4.7R";"128004";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 7W 47R";"128128";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"128"
"RESIST CHAUFTE 7W 5.6R";"128129";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"128"
"RESIST CHAUFTE 7W 56R";"128005";NULL;NULL;"2023-09-06 12:44:18";"2023-09-06 12:44:18";"128"
"RESIST CHAUFTE 7W 6.8R";"128130";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"128"
"RESIST CHAUFTE 7W 68R";"128131";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"128"
"RESIST DE FER A SOUDER 60W EN SACHET ORG";"240017";NULL;NULL;"2023-12-12 03:21:33";"2023-12-12 03:21:33";"240"
"RESIST DE FER A SOUDER 60W ORG";"240016";NULL;NULL;"2023-12-12 03:21:33";"2023-12-12 03:21:33";"240"
"RESIST VAR 100KR";"129004";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 100R";"129005";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 102KR";"129006";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 10KR";"129007";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 150KR";"129031";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 1KR";"129008";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 1MR";"129009";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 2.2KR";"129010";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 200KR";"129011";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 200R";"129012";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 20KR";"129013";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 22KR";"129014";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 250KR";"129015";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 250R";"129016";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 25KR";"129017";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 2KR";"129018";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 3.3KR";"129019";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 300KR";"129020";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 30KR";"129021";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 330KR";"129032";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 3KR";"129022";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 4.7KR";"129023";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 470KR";"129024";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 470R";"129025";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 47KR";"129001";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 4KR";"129026";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 500KR";"129027";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 500R";"129028";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 50KR";"129029";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 50R";"129002";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 5KR";"129030";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESIST VAR 6KR";"129003";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"129"
"RESISTANCE 10W 3ohm";"215250";NULL;NULL;"2023-09-06 12:44:47";"2023-09-06 12:44:47";"215"
"RESSITANCE 30W 3,3ohm";"215251";NULL;NULL;"2023-09-06 12:44:47";"2023-09-06 12:44:47";"215"
"RETROVISEUR TOYOTA";"501076";NULL;NULL;"2023-09-06 14:58:55";"2023-09-06 14:58:55";"501"
"RJP 3053";"130001";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 30A2";"130002";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 30E2";"130003";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 30E3";"130004";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 30H1";"130005";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 30H2";"130006";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 30H2A";"130007";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 31E2";"130008";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 4536";"130009";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 63E2";"130010";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 63F3";"130011";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"RJP 63K2";"130012";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"130"
"ROULAU DE CABLE HP ALFIFA ";"215282";NULL;NULL;"2023-09-06 12:44:48";"2023-09-06 12:44:48";"215"
"RW 5453";"108011";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"108"
"S 1854";"1031049";NULL;NULL;"2023-09-06 12:44:30";"2023-09-06 12:44:30";"103"
"S 2000";"1031044";NULL;NULL;"2023-09-06 12:44:29";"2023-09-06 12:44:29";"103"
"S 2000A";"1031050";NULL;NULL;"2023-09-06 12:44:30";"2023-09-06 12:44:30";"103"
"S 2000AF";"1031051";NULL;NULL;"2023-09-06 12:44:30";"2023-09-06 12:44:30";"103"
"S 2055AF";"1031052";NULL;NULL;"2023-09-06 12:44:30";"2023-09-06 12:44:30";"103"
"S 2055N";"1031053";NULL;NULL;"2023-09-06 12:44:30";"2023-09-06 12:44:30";"103"
"S 8550";"1031054";NULL;NULL;"2023-09-06 12:44:30";"2023-09-06 12:44:30";"103"
"SAA 1272";"102584";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"102"
"SAA 1289";"102585";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"102"
"SAA 5020";"102586";NULL;NULL;"2023-09-06 12:44:21";"2023-09-06 12:44:21";"102"
"SAA 5041";"102587";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"102"
"SAA 5231";"102588";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"102"
"SAB 3023";"102589";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"102"
"SAB 3033";"102590";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"102"
"SAC ECOLIER";"501089";NULL;NULL;"2023-09-06 14:58:55";"2023-09-06 14:58:55";"501"
"SALADIERE BELLE A VIE";"501191";NULL;NULL;"2023-09-06 14:59:03";"2023-09-06 14:59:03";"501"
"SALE A MANGER EN BOIS 6PLACE";"709001";NULL;NULL;"2023-09-06 14:59:01";"2023-09-06 14:59:01";"709"
"SALLE  A MANGER NAD 1040";"709004";NULL;NULL;"2023-09-06 14:59:01";"2023-09-06 14:59:01";"709"
"SALLE A MANGE BROC14 5PLACE";"709003";NULL;NULL;"2023-09-06 14:59:01";"2023-09-06 14:59:01";"709"
"SALON EN CUIR  7PLACCES";"702025";NULL;NULL;"2023-09-06 14:59:01";"2023-09-06 14:59:01";"702"
"SALON EN CUIR MARON 6PLS";"702026";NULL;NULL;"2023-09-06 14:59:01";"2023-09-06 14:59:01";"702"
"SALON EN CUIR ROUGE 6PLCS";"702024";NULL;NULL;"2023-09-06 14:59:01";"2023-09-06 14:59:01";"702"
"SATELITE FINDER";"215151";NULL;NULL;"2023-09-06 12:44:40";"2023-09-06 12:44:40";"215"
"SAVON DE TOILETTE CIEN";"501044";NULL;NULL;"2023-09-06 14:58:54";"2023-09-06 14:58:54";"501"
"SAVON DE TOILETTE LUX";"501045";NULL;NULL;"2023-09-06 14:58:54";"2023-09-06 14:58:54";"501"
"SCALPEL POUR ELECTRONICIEN";"215190";NULL;NULL;"2023-09-06 12:44:46";"2023-09-06 12:44:46";"215"
"SCEAU A CHAMPAGNE";"501276";NULL;NULL;"2023-12-12 03:33:49";"2023-12-12 03:33:49";"501"
"SCIE A BOIS";"501069";NULL;NULL;"2023-09-06 14:58:55";"2023-09-06 14:58:55";"501"
"SCIE ONGULAIRE";"501103";NULL;NULL;"2023-09-06 14:58:56";"2023-09-06 14:58:56";"501"
"SCISEAU POUR ELECTRONICIEN 1628";"215187";NULL;NULL;"2023-09-06 12:44:46";"2023-09-06 12:44:46";"215"
"SCISEAUX PM";"215006";NULL;NULL;"2023-09-06 12:43:24";"2023-09-06 12:43:24";"215"
"SCOTCH DOUBLE FACE";"215163";NULL;NULL;"2023-09-06 12:44:45";"2023-09-06 12:44:45";"215"
"SCOTCH JAUNE";"215140";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"215"
"SCOTCH NOIR ABRO";"215138";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"215"
"SCOTCH NOIR EN JX 10";"215141";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"215"
"SCOTCH PAPIER ABRO";"215139";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"215"
"SCOTCH ROUGE";"215142";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"215"
"SD 3525";"105014";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SD 4841";"105015";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SD 4843";"105016";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SD 6832";"105017";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SD 6834";"105018";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SD 6835";"105019";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SD 6841";"105020";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SD 6853";"105021";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SDA 2006";"105007";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SDA 2010";"105008";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SDA 2090";"105009";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SDA 5231";"105010";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SDA 5241";"105011";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SDA 5243";"105012";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SDA 5273";"105013";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"105"
"SE 115";"1031026";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SE 135";"1031027";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SEAU A BESSION";"501273";NULL;NULL;"2023-09-06 15:12:48";"2023-09-06 15:12:48";"501"
"SEAU A CHAMPAGNE";"501016";NULL;NULL;"2023-09-06 14:58:53";"2023-09-06 14:58:53";"501"
"SECHE CHEVEUX BROCANTE";"501002";NULL;NULL;"2023-09-06 14:58:51";"2023-09-06 14:58:51";"501"
"SECHE CHEVEUX SURKER";"501003";NULL;NULL;"2023-09-06 14:58:51";"2023-09-06 14:58:51";"501"
"SECHE LINGE  PM";"501060";NULL;NULL;"2023-09-06 14:58:55";"2023-09-06 14:58:55";"501"
"SECHE VERRE PLATIQUE";"501205";NULL;NULL;"2023-09-06 14:59:04";"2023-09-06 14:59:04";"501"
"SELECTEUR ANTEN 3 VOIES WINSTAR 203C";"265001";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"265"
"SELECTEUR AV 3 PERITEL";"265003";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"265"
"SELECTEUR AV 3 PERITEL OCAS";"265009";NULL;NULL;"2023-12-12 03:21:35";"2023-12-12 03:21:35";"265"
"SELECTEUR AV 3E/1S TRANSP SD-168";"265004";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"265"
"SELECTEUR AV 4E/1S TRANSP";"265005";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"265"
"SELECTEUR AV 5S/1E";"265006";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"265"
"SELECTEUR AV+TELECMDE 4 IN/1 OUT";"265002";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"265"
"SELECTEUR ROTAIF 5 POS";"265007";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"265"
"SELECTEUR ROTATIF 5 POS";"265010";NULL;NULL;"2023-12-12 03:21:35";"2023-12-12 03:21:35";"265"
"SELECTEUR VIDEO 3E/1S NOIR Y/S 0301";"265008";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"265"
"SERVO MOTEUR L293D";"306003";NULL;NULL;"2023-09-06 12:44:02";"2023-09-06 12:44:02";"306"
"SF 10A400 GM";"1031028";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SF 10A400 PM";"1031029";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SF 1565";"1031030";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SF2";"707007";NULL;NULL;"2023-09-06 14:58:58";"2023-09-06 14:58:58";"707"
"SG 3525";"1031031";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SG 3825";"1031032";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SG 6832";"1031033";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SG 6841";"1031034";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SG 6843";"1031035";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SG 6855";"1031036";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SHAMPOON CIEN 300ML";"501029";NULL;NULL;"2023-09-06 14:58:54";"2023-09-06 14:58:54";"501"
"SK 1851";"1031037";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SK 18751";"1031038";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SK 18752";"1031039";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SK 3875";"1031040";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SLA 4030";"1031041";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SLA 4060";"1031042";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SMR_40000";"1031043";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"103"
"SN 4556";"117106";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"117"
"SN 5481";"117107";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"117"
"SN 7406";"117108";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"117"
"SN 74104";"117109";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"117"
"SN 74107";"117110";NULL;NULL;"2023-09-06 12:44:22";"2023-09-06 12:44:22";"117"
"SN 7411";"117111";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74120";"117112";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74123";"117113";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7444";"117114";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7446";"117115";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7450";"117116";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7453";"117117";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7460";"117118";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7470";"117119";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7480";"117120";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7484";"117121";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7494";"117122";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 7497";"117123";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74H87";"117124";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC138";"117125";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC141";"117126";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC148";"117127";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC244";"117128";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC245";"117129";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC32";"117130";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC4040";"117131";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC4538";"117132";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC574";"117133";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC59";"117134";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC595";"117135";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC77";"117136";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74HC86";"117137";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS00";"117138";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS01";"117139";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS02";"117140";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS04";"117141";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS06";"117142";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS07";"117143";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS08";"117144";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS105";"117145";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS109";"117146";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS110";"117147";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS111";"117148";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS112";"117149";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS113";"117150";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS114";"117151";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS121";"117152";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS122";"117153";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS123";"117154";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS126";"117155";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS128";"117156";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS132";"117157";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS133";"117158";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS136";"117159";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS14";"117160";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS141";"117161";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS145";"117162";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS147";"117163";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS148";"117164";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS150";"117165";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS151";"117166";NULL;NULL;"2023-09-06 12:44:23";"2023-09-06 12:44:23";"117"
"SN 74LS154";"117167";NULL;NULL;"2023-09-06 12:44:24";"2023-09-06 12:44:24";"117"
"SN 74LS158";"117168";NULL;NULL;"2023-09-06 12:44:24";"2023-09-06 12:44:24";"117"
"SN 74LS160";"117169";NULL;NULL;"2023-09-06 12:44:24";"2023-09-06 12:44:24";"117"
"SN 74LS161";"117170";NULL;NULL;"2023-09-06 12:44:24";"2023-09-06 12:44:24";"117"
"SN 74LS164";"117171";NULL;NULL;"2023-09-06 12:44:24";"2023-09-06 12:44:24";"117"
"SN 74LS175";"117172";NULL;NULL;"2023-09-06 12:44:24";"2023-09-06 12:44:24";"117"
"SN 74LS190";"117173";NULL;NULL;"2023-09-06 12:44:24";"2023-09-06 12:44:24";"117"
